date,crop,mandi,price,rainfall_index,msp_floor
2015-01-26,Brinjal,Delhi,2040,1.37,0
2015-01-26,Cabbage,Delhi,1410,1.98,0
2015-01-26,Wheat,Delhi,2515,0.29,2275
2015-01-26,Rice,Lucknow,2995,2.76,2300
2015-01-26,Maize,Indore,2249,0.9,2090
2015-01-26,Bajra,Jaipur,2500,0.28,2500
2015-01-26,Jowar,Nagpur,3180,5.51,3180
2015-01-26,Tur Dal,Hyderabad,7215,0.06,7000
2015-01-26,Moong Dal,Bhopal,7792,0.19,7755
2015-01-26,Urad Dal,Kanpur,6950,0.66,6950
2015-01-26,Groundnut,Ahmedabad,6122,1.45,5850
2015-01-26,Soybean,Indore,4600,3.42,4600
2015-01-26,Mustard,Jaipur,5813,5.1,5650
2015-01-26,Cotton,Nagpur,7020,0.03,6620
2015-01-26,Sugarcane,Lucknow,3392,3.71,3150
2015-01-26,Tea,Guwahati,18205,0.98,0
2015-01-26,Coffee,Chikmagalur,14167,5.13,0
2015-01-27,Tomato,Delhi,2013,1.53,0
2015-01-27,Onion,Delhi,2014,2.73,0
2015-01-27,Potato,Delhi,1711,3.62,0
2015-01-27,Brinjal,Delhi,2134,2.17,0
2015-01-27,Cabbage,Delhi,1383,4.88,0
2015-01-27,Wheat,Delhi,2334,4.8,2275
2015-01-27,Rice,Lucknow,2827,3.6,2300
2015-01-27,Maize,Indore,2103,2.48,2090
2015-01-27,Bajra,Jaipur,2500,1.91,2500
2015-01-27,Jowar,Nagpur,3180,0.18,3180
2015-01-27,Tur Dal,Hyderabad,7054,2.08,7000
2015-01-27,Moong Dal,Bhopal,7755,0.99,7755
2015-01-27,Urad Dal,Kanpur,6992,4.35,6950
2015-01-27,Groundnut,Ahmedabad,6151,4.43,5850
2015-01-27,Soybean,Indore,4600,1.9,4600
2015-01-27,Mustard,Jaipur,5906,3.56,5650
2015-01-27,Cotton,Nagpur,7171,0.76,6620
2015-01-27,Sugarcane,Lucknow,3182,4.16,3150
2015-01-27,Tea,Guwahati,18177,1.04,0
2015-01-27,Coffee,Chikmagalur,14091,5.95,0
2015-01-28,Tomato,Delhi,2219,0.02,0
2015-01-28,Onion,Delhi,1746,5.96,0
2015-01-28,Potato,Delhi,1558,3.51,0
2015-01-28,Brinjal,Delhi,1880,5.38,0
2015-01-28,Cabbage,Delhi,1466,5.28,0
2015-01-28,Wheat,Delhi,2402,3.73,2275
2015-01-28,Rice,Lucknow,2958,1.64,2300
2015-01-28,Maize,Indore,2090,3.57,2090
2015-01-28,Bajra,Jaipur,2500,1.77,2500
2015-01-28,Jowar,Nagpur,3180,5.02,3180
2015-01-28,Tur Dal,Hyderabad,7000,0.11,7000
2015-01-28,Moong Dal,Bhopal,7920,1.39,7755
2015-01-28,Urad Dal,Kanpur,6993,5.24,6950
2015-01-28,Groundnut,Ahmedabad,6018,3.66,5850
2015-01-28,Soybean,Indore,4600,3.32,4600
2015-01-28,Mustard,Jaipur,5760,4.07,5650
2015-01-28,Cotton,Nagpur,7170,4.35,6620
2015-01-28,Sugarcane,Lucknow,3312,4.55,3150
2015-01-28,Tea,Guwahati,17986,5.9,0
2015-01-28,Coffee,Chikmagalur,14067,3.09,0
2015-01-29,Tomato,Delhi,1955,0.07,0
2015-01-29,Onion,Delhi,1983,3.12,0
2015-01-29,Potato,Delhi,1726,2.45,0
2015-01-29,Brinjal,Delhi,1873,5.34,0
2015-01-29,Cabbage,Delhi,1393,2.37,0
2015-01-29,Wheat,Delhi,2449,0.9,2275
2015-01-29,Rice,Lucknow,2824,5.77,2300
2015-01-29,Maize,Indore,2098,1.2,2090
2015-01-29,Bajra,Jaipur,2500,5.15,2500
2015-01-29,Jowar,Nagpur,3180,1.27,3180
2015-01-29,Tur Dal,Hyderabad,7208,2.82,7000
2015-01-29,Moong Dal,Bhopal,7965,5.27,7755
2015-01-29,Urad Dal,Kanpur,6950,2.27,6950
2015-01-29,Groundnut,Ahmedabad,6100,4.45,5850
2015-01-29,Soybean,Indore,4605,4.39,4600
2015-01-29,Mustard,Jaipur,5879,3.42,5650
2015-01-29,Cotton,Nagpur,7178,0.63,6620
2015-01-29,Sugarcane,Lucknow,3416,5.19,3150
2015-01-29,Tea,Guwahati,18095,4.79,0
2015-01-29,Coffee,Chikmagalur,13974,1.23,0
2015-01-30,Tomato,Delhi,2084,4.46,0
2015-01-30,Onion,Delhi,1754,5.88,0
2015-01-30,Potato,Delhi,1689,2.26,0
2015-01-30,Brinjal,Delhi,2063,5.33,0
2015-01-30,Cabbage,Delhi,1535,2.37,0
2015-01-30,Wheat,Delhi,2343,3.65,2275
2015-01-30,Rice,Lucknow,2863,3.49,2300
2015-01-30,Maize,Indore,2170,3.61,2090
2015-01-30,Bajra,Jaipur,2500,5.61,2500
2015-01-30,Jowar,Nagpur,3180,1.18,3180
2015-01-30,Tur Dal,Hyderabad,7056,2.26,7000
2015-01-30,Moong Dal,Bhopal,7866,0.79,7755
2015-01-30,Urad Dal,Kanpur,6950,0.98,6950
2015-01-30,Groundnut,Ahmedabad,6153,2.04,5850
2015-01-30,Soybean,Indore,4666,5.73,4600
2015-01-30,Mustard,Jaipur,5721,0.59,5650
2015-01-30,Cotton,Nagpur,7123,4.52,6620
2015-01-30,Sugarcane,Lucknow,3412,1.67,3150
2015-01-30,Tea,Guwahati,18240,1.21,0
2015-01-30,Coffee,Chikmagalur,14003,3.13,0
2015-01-31,Tomato,Delhi,2087,2.81,0
2015-01-31,Onion,Delhi,1828,0.27,0
2015-01-31,Potato,Delhi,1477,2.89,0
2015-01-31,Brinjal,Delhi,2138,3.92,0
2015-01-31,Cabbage,Delhi,1616,2.97,0
2015-01-31,Wheat,Delhi,2284,1.51,2275
2015-01-31,Rice,Lucknow,2844,1.77,2300
2015-01-31,Maize,Indore,2280,5.26,2090
2015-01-31,Bajra,Jaipur,2500,5.41,2500
2015-01-31,Jowar,Nagpur,3180,5.89,3180
2015-01-31,Tur Dal,Hyderabad,7127,5.72,7000
2015-01-31,Moong Dal,Bhopal,7772,0.83,7755
2015-01-31,Urad Dal,Kanpur,6950,1.83,6950
2015-01-31,Groundnut,Ahmedabad,6116,0.58,5850
2015-01-31,Soybean,Indore,4673,5.07,4600
2015-01-31,Mustard,Jaipur,5836,3.25,5650
2015-01-31,Cotton,Nagpur,6975,0.99,6620
2015-01-31,Sugarcane,Lucknow,3226,0.96,3150
2015-01-31,Tea,Guwahati,18063,5.11,0
2015-01-31,Coffee,Chikmagalur,14126,4.41,0
2015-02-01,Tomato,Delhi,2208,1.78,0
2015-02-01,Onion,Delhi,1865,2.43,0
2015-02-01,Potato,Delhi,1463,4.56,0
2015-02-01,Brinjal,Delhi,2085,1.24,0
2015-02-01,Cabbage,Delhi,1476,5.65,0
2015-02-01,Wheat,Delhi,2290,5.38,2275
2015-02-01,Rice,Lucknow,2869,0.6,2300
2015-02-01,Maize,Indore,2133,5.08,2090
2015-02-01,Bajra,Jaipur,2500,1.08,2500
2015-02-01,Jowar,Nagpur,3180,2.7,3180
2015-02-01,Tur Dal,Hyderabad,7217,1.47,7000
2015-02-01,Moong Dal,Bhopal,7967,5.11,7755
2015-02-01,Urad Dal,Kanpur,6978,5.25,6950
2015-02-01,Groundnut,Ahmedabad,6055,3.19,5850
2015-02-01,Soybean,Indore,4600,1.49,4600
2015-02-01,Mustard,Jaipur,5727,0.97,5650
2015-02-01,Cotton,Nagpur,6976,5.64,6620
2015-02-01,Sugarcane,Lucknow,3420,4.66,3150
2015-02-01,Tea,Guwahati,18038,3.11,0
2015-02-01,Coffee,Chikmagalur,14101,3.18,0
2015-02-02,Tomato,Delhi,2204,3.22,0
2015-02-02,Onion,Delhi,1887,0.79,0
2015-02-02,Potato,Delhi,1511,0.75,0
2015-02-02,Brinjal,Delhi,2142,2.89,0
2015-02-02,Cabbage,Delhi,1401,5.72,0
2015-02-02,Wheat,Delhi,2306,3.33,2275
2015-02-02,Rice,Lucknow,2806,1.25,2300
2015-02-02,Maize,Indore,2132,0.18,2090
2015-02-02,Bajra,Jaipur,2500,0.71,2500
2015-02-02,Jowar,Nagpur,3180,1.93,3180
2015-02-02,Tur Dal,Hyderabad,7000,3.65,7000
2015-02-02,Moong Dal,Bhopal,7896,2.4,7755
2015-02-02,Urad Dal,Kanpur,6955,3.19,6950
2015-02-02,Groundnut,Ahmedabad,6013,5.93,5850
2015-02-02,Soybean,Indore,4702,4.91,4600
2015-02-02,Mustard,Jaipur,5879,2.81,5650
2015-02-02,Cotton,Nagpur,7205,0.92,6620
2015-02-02,Sugarcane,Lucknow,3433,2.05,3150
2015-02-02,Tea,Guwahati,18236,0.3,0
2015-02-02,Coffee,Chikmagalur,14059,4.77,0
2015-02-03,Tomato,Delhi,1976,3.74,0
2015-02-03,Onion,Delhi,1985,4.76,0
2015-02-03,Potato,Delhi,1523,1.27,0
2015-02-03,Brinjal,Delhi,2137,2.63,0
2015-02-03,Cabbage,Delhi,1586,3.83,0
2015-02-03,Wheat,Delhi,2275,5.96,2275
2015-02-03,Rice,Lucknow,3023,1.69,2300
2015-02-03,Maize,Indore,2090,2.75,2090
2015-02-03,Bajra,Jaipur,2500,0.77,2500
2015-02-03,Jowar,Nagpur,3180,3.79,3180
2015-02-03,Tur Dal,Hyderabad,7005,2.36,7000
2015-02-03,Moong Dal,Bhopal,8036,1.91,7755
2015-02-03,Urad Dal,Kanpur,6975,4.36,6950
2015-02-03,Groundnut,Ahmedabad,6098,3.96,5850
2015-02-03,Soybean,Indore,4600,3.6,4600
2015-02-03,Mustard,Jaipur,5801,5.7,5650
2015-02-03,Cotton,Nagpur,7126,2.06,6620
2015-02-03,Sugarcane,Lucknow,3213,4.07,3150
2015-02-03,Tea,Guwahati,18135,5.08,0
2015-02-03,Coffee,Chikmagalur,13972,2.7,0
2015-02-04,Tomato,Delhi,2186,5.35,0
2015-02-04,Onion,Delhi,1987,5.95,0
2015-02-04,Potato,Delhi,1688,3.19,0
2015-02-04,Brinjal,Delhi,2060,1.81,0
2015-02-04,Cabbage,Delhi,1577,5.69,0
2015-02-04,Wheat,Delhi,2372,4.43,2275
2015-02-04,Rice,Lucknow,3031,2.42,2300
2015-02-04,Maize,Indore,2231,4.32,2090
2015-02-04,Bajra,Jaipur,2500,3.05,2500
2015-02-04,Jowar,Nagpur,3180,2.52,3180
2015-02-04,Tur Dal,Hyderabad,7083,3.88,7000
2015-02-04,Moong Dal,Bhopal,7865,2.45,7755
2015-02-04,Urad Dal,Kanpur,6950,2.64,6950
2015-02-04,Groundnut,Ahmedabad,6000,0.55,5850
2015-02-04,Soybean,Indore,4600,4.0,4600
2015-02-04,Mustard,Jaipur,5859,3.98,5650
2015-02-04,Cotton,Nagpur,7229,0.12,6620
2015-02-04,Sugarcane,Lucknow,3260,1.19,3150
2015-02-04,Tea,Guwahati,18244,4.67,0
2015-02-04,Coffee,Chikmagalur,14221,1.48,0
2015-02-05,Tomato,Delhi,2017,4.01,0
2015-02-05,Onion,Delhi,1804,1.65,0
2015-02-05,Potato,Delhi,1550,0.83,0
2015-02-05,Brinjal,Delhi,1951,4.05,0
2015-02-05,Cabbage,Delhi,1588,5.46,0
2015-02-05,Wheat,Delhi,2326,3.25,2275
2015-02-05,Rice,Lucknow,2996,4.21,2300
2015-02-05,Maize,Indore,2351,3.66,2090
2015-02-05,Bajra,Jaipur,2500,1.53,2500
2015-02-05,Jowar,Nagpur,3180,1.92,3180
2015-02-05,Tur Dal,Hyderabad,7121,5.86,7000
2015-02-05,Moong Dal,Bhopal,7885,4.11,7755
2015-02-05,Urad Dal,Kanpur,6950,0.14,6950
2015-02-05,Groundnut,Ahmedabad,6086,5.25,5850
2015-02-05,Soybean,Indore,4600,3.66,4600
2015-02-05,Mustard,Jaipur,5799,5.62,5650
2015-02-05,Cotton,Nagpur,7064,5.12,6620
2015-02-05,Sugarcane,Lucknow,3262,3.27,3150
2015-02-05,Tea,Guwahati,18098,2.94,0
2015-02-05,Coffee,Chikmagalur,14155,2.0,0
2015-02-06,Tomato,Delhi,2088,1.47,0
2015-02-06,Onion,Delhi,2041,5.54,0
2015-02-06,Potato,Delhi,1748,5.06,0
2015-02-06,Brinjal,Delhi,2161,4.47,0
2015-02-06,Cabbage,Delhi,1437,4.59,0
2015-02-06,Wheat,Delhi,2496,2.88,2275
2015-02-06,Rice,Lucknow,2977,2.74,2300
2015-02-06,Maize,Indore,2140,3.87,2090
2015-02-06,Bajra,Jaipur,2500,1.74,2500
2015-02-06,Jowar,Nagpur,3180,3.52,3180
2015-02-06,Tur Dal,Hyderabad,7053,2.46,7000
2015-02-06,Moong Dal,Bhopal,7833,4.9,7755
2015-02-06,Urad Dal,Kanpur,6950,5.16,6950
2015-02-06,Groundnut,Ahmedabad,6018,0.05,5850
2015-02-06,Soybean,Indore,4604,2.02,4600
2015-02-06,Mustard,Jaipur,5907,5.04,5650
2015-02-06,Cotton,Nagpur,7177,0.83,6620
2015-02-06,Sugarcane,Lucknow,3400,0.69,3150
2015-02-06,Tea,Guwahati,18103,2.34,0
2015-02-06,Coffee,Chikmagalur,14267,1.16,0
2015-02-07,Tomato,Delhi,1978,0.92,0
2015-02-07,Onion,Delhi,1897,3.72,0
2015-02-07,Potato,Delhi,1557,5.6,0
2015-02-07,Brinjal,Delhi,2165,0.42,0
2015-02-07,Cabbage,Delhi,1547,0.83,0
2015-02-07,Wheat,Delhi,2508,1.62,2275
2015-02-07,Rice,Lucknow,2838,5.31,2300
2015-02-07,Maize,Indore,2270,0.67,2090
2015-02-07,Bajra,Jaipur,2500,5.0,2500
2015-02-07,Jowar,Nagpur,3180,2.54,3180
2015-02-07,Tur Dal,Hyderabad,7044,3.31,7000
2015-02-07,Moong Dal,Bhopal,7921,4.12,7755
2015-02-07,Urad Dal,Kanpur,6950,3.92,6950
2015-02-07,Groundnut,Ahmedabad,6268,6.0,5850
2015-02-07,Soybean,Indore,4600,3.1,4600
2015-02-07,Mustard,Jaipur,5699,4.37,5650
2015-02-07,Cotton,Nagpur,7067,5.86,6620
2015-02-07,Sugarcane,Lucknow,3266,2.77,3150
2015-02-07,Tea,Guwahati,18033,2.55,0
2015-02-07,Coffee,Chikmagalur,13986,4.03,0
2015-02-08,Tomato,Delhi,2071,2.12,0
2015-02-08,Onion,Delhi,2010,4.99,0
2015-02-08,Potato,Delhi,1754,4.93,0
2015-02-08,Brinjal,Delhi,1998,1.93,0
2015-02-08,Cabbage,Delhi,1588,4.49,0
2015-02-08,Wheat,Delhi,2514,2.95,2275
2015-02-08,Rice,Lucknow,2854,5.36,2300
2015-02-08,Maize,Indore,2117,5.27,2090
2015-02-08,Bajra,Jaipur,2500,0.58,2500
2015-02-08,Jowar,Nagpur,3180,3.2,3180
2015-02-08,Tur Dal,Hyderabad,7127,0.41,7000
2015-02-08,Moong Dal,Bhopal,7789,0.0,7755
2015-02-08,Urad Dal,Kanpur,7029,2.62,6950
2015-02-08,Groundnut,Ahmedabad,6206,0.21,5850
2015-02-08,Soybean,Indore,4698,3.91,4600
2015-02-08,Mustard,Jaipur,5920,1.01,5650
2015-02-08,Cotton,Nagpur,6993,0.88,6620
2015-02-08,Sugarcane,Lucknow,3432,4.94,3150
2015-02-08,Tea,Guwahati,18110,3.23,0
2015-02-08,Coffee,Chikmagalur,14219,0.56,0
2015-02-09,Tomato,Delhi,2140,2.37,0
2015-02-09,Onion,Delhi,1998,1.54,0
2015-02-09,Potato,Delhi,1537,4.51,0
2015-02-09,Brinjal,Delhi,2028,4.5,0
2015-02-09,Cabbage,Delhi,1469,2.79,0
2015-02-09,Wheat,Delhi,2387,1.32,2275
2015-02-09,Rice,Lucknow,2971,1.25,2300
2015-02-09,Maize,Indore,2302,0.71,2090
2015-02-09,Bajra,Jaipur,2500,0.52,2500
2015-02-09,Jowar,Nagpur,3180,1.05,3180
2015-02-09,Tur Dal,Hyderabad,7000,4.94,7000
2015-02-09,Moong Dal,Bhopal,7896,5.94,7755
2015-02-09,Urad Dal,Kanpur,7073,0.82,6950
2015-02-09,Groundnut,Ahmedabad,6173,2.69,5850
2015-02-09,Soybean,Indore,4600,2.36,4600
2015-02-09,Mustard,Jaipur,5939,5.85,5650
2015-02-09,Cotton,Nagpur,7113,5.24,6620
2015-02-09,Sugarcane,Lucknow,3234,1.32,3150
2015-02-09,Tea,Guwahati,18260,3.94,0
2015-02-09,Coffee,Chikmagalur,14063,4.41,0
2015-02-10,Tomato,Delhi,2202,3.4,0
2015-02-10,Onion,Delhi,1944,4.97,0
2015-02-10,Potato,Delhi,1618,4.26,0
2015-02-10,Brinjal,Delhi,1886,0.3,0
2015-02-10,Cabbage,Delhi,1490,3.61,0
2015-02-10,Wheat,Delhi,2424,1.56,2275
2015-02-10,Rice,Lucknow,2856,2.51,2300
2015-02-10,Maize,Indore,2306,4.96,2090
2015-02-10,Bajra,Jaipur,2500,3.37,2500
2015-02-10,Jowar,Nagpur,3180,1.62,3180
2015-02-10,Tur Dal,Hyderabad,7027,3.13,7000
2015-02-10,Moong Dal,Bhopal,7873,3.38,7755
2015-02-10,Urad Dal,Kanpur,7032,4.06,6950
2015-02-10,Groundnut,Ahmedabad,5998,0.01,5850
2015-02-10,Soybean,Indore,4658,1.27,4600
2015-02-10,Mustard,Jaipur,5947,3.88,5650
2015-02-10,Cotton,Nagpur,7230,1.03,6620
2015-02-10,Sugarcane,Lucknow,3446,2.82,3150
2015-02-10,Tea,Guwahati,18231,2.86,0
2015-02-10,Coffee,Chikmagalur,14259,0.36,0
2015-02-11,Tomato,Delhi,2124,1.29,0
2015-02-11,Onion,Delhi,1957,1.17,0
2015-02-11,Potato,Delhi,1490,4.08,0
2015-02-11,Brinjal,Delhi,1946,0.59,0
2015-02-11,Cabbage,Delhi,1413,1.24,0
2015-02-11,Wheat,Delhi,2408,1.06,2275
2015-02-11,Rice,Lucknow,2977,0.81,2300
2015-02-11,Maize,Indore,2340,1.92,2090
2015-02-11,Bajra,Jaipur,2500,2.16,2500
2015-02-11,Jowar,Nagpur,3180,2.14,3180
2015-02-11,Tur Dal,Hyderabad,7260,1.59,7000
2015-02-11,Moong Dal,Bhopal,7965,1.23,7755
2015-02-11,Urad Dal,Kanpur,6950,5.33,6950
2015-02-11,Groundnut,Ahmedabad,6260,0.6,5850
2015-02-11,Soybean,Indore,4600,0.64,4600
2015-02-11,Mustard,Jaipur,5716,3.72,5650
2015-02-11,Cotton,Nagpur,7041,0.73,6620
2015-02-11,Sugarcane,Lucknow,3437,4.53,3150
2015-02-11,Tea,Guwahati,18189,4.92,0
2015-02-11,Coffee,Chikmagalur,14139,5.98,0
2015-02-12,Tomato,Delhi,2046,0.27,0
2015-02-12,Onion,Delhi,1904,1.94,0
2015-02-12,Potato,Delhi,1509,5.69,0
2015-02-12,Brinjal,Delhi,2057,4.84,0
2015-02-12,Cabbage,Delhi,1624,1.02,0
2015-02-12,Wheat,Delhi,2577,2.99,2275
2015-02-12,Rice,Lucknow,2870,2.96,2300
2015-02-12,Maize,Indore,2375,2.28,2090
2015-02-12,Bajra,Jaipur,2500,2.39,2500
2015-02-12,Jowar,Nagpur,3180,0.77,3180
2015-02-12,Tur Dal,Hyderabad,7049,1.93,7000
2015-02-12,Moong Dal,Bhopal,7841,0.62,7755
2015-02-12,Urad Dal,Kanpur,6950,5.2,6950
2015-02-12,Groundnut,Ahmedabad,6160,2.15,5850
2015-02-12,Soybean,Indore,4615,2.45,4600
2015-02-12,Mustard,Jaipur,5813,3.8,5650
2015-02-12,Cotton,Nagpur,7224,5.56,6620
2015-02-12,Sugarcane,Lucknow,3463,2.35,3150
2015-02-12,Tea,Guwahati,18065,1.98,0
2015-02-12,Coffee,Chikmagalur,14119,3.41,0
2015-02-13,Tomato,Delhi,2074,2.77,0
2015-02-13,Onion,Delhi,1984,3.33,0
2015-02-13,Potato,Delhi,1778,1.92,0
2015-02-13,Brinjal,Delhi,1990,2.27,0
2015-02-13,Cabbage,Delhi,1478,0.57,0
2015-02-13,Wheat,Delhi,2336,4.34,2275
2015-02-13,Rice,Lucknow,3045,2.33,2300
2015-02-13,Maize,Indore,2151,3.38,2090
2015-02-13,Bajra,Jaipur,2500,4.53,2500
2015-02-13,Jowar,Nagpur,3180,4.96,3180
2015-02-13,Tur Dal,Hyderabad,7041,5.57,7000
2015-02-13,Moong Dal,Bhopal,7966,4.01,7755
2015-02-13,Urad Dal,Kanpur,6983,0.32,6950
2015-02-13,Groundnut,Ahmedabad,6270,2.35,5850
2015-02-13,Soybean,Indore,4763,5.54,4600
2015-02-13,Mustard,Jaipur,5860,0.03,5650
2015-02-13,Cotton,Nagpur,7267,0.23,6620
2015-02-13,Sugarcane,Lucknow,3391,3.38,3150
2015-02-13,Tea,Guwahati,18087,0.16,0
2015-02-13,Coffee,Chikmagalur,14210,5.11,0
2015-02-14,Tomato,Delhi,2049,2.98,0
2015-02-14,Onion,Delhi,1928,0.03,0
2015-02-14,Potato,Delhi,1769,4.72,0
2015-02-14,Brinjal,Delhi,1988,5.27,0
2015-02-14,Cabbage,Delhi,1644,2.24,0
2015-02-14,Wheat,Delhi,2458,1.62,2275
2015-02-14,Rice,Lucknow,2919,0.96,2300
2015-02-14,Maize,Indore,2321,2.98,2090
2015-02-14,Bajra,Jaipur,2500,3.22,2500
2015-02-14,Jowar,Nagpur,3180,5.78,3180
2015-02-14,Tur Dal,Hyderabad,7244,5.13,7000
2015-02-14,Moong Dal,Bhopal,7845,3.57,7755
2015-02-14,Urad Dal,Kanpur,6962,5.27,6950
2015-02-14,Groundnut,Ahmedabad,6101,0.61,5850
2015-02-14,Soybean,Indore,4640,4.87,4600
2015-02-14,Mustard,Jaipur,5833,3.39,5650
2015-02-14,Cotton,Nagpur,7207,5.89,6620
2015-02-14,Sugarcane,Lucknow,3371,2.55,3150
2015-02-14,Tea,Guwahati,18027,2.22,0
2015-02-14,Coffee,Chikmagalur,14114,0.71,0
2015-02-15,Tomato,Delhi,2058,4.77,0
2015-02-15,Onion,Delhi,2043,1.71,0
2015-02-15,Potato,Delhi,1711,1.82,0
2015-02-15,Brinjal,Delhi,2154,0.14,0
2015-02-15,Cabbage,Delhi,1543,3.12,0
2015-02-15,Wheat,Delhi,2431,4.14,2275
2015-02-15,Rice,Lucknow,2979,0.98,2300
2015-02-15,Maize,Indore,2292,2.26,2090
2015-02-15,Bajra,Jaipur,2500,3.71,2500
2015-02-15,Jowar,Nagpur,3180,2.77,3180
2015-02-15,Tur Dal,Hyderabad,7271,3.13,7000
2015-02-15,Moong Dal,Bhopal,7856,0.84,7755
2015-02-15,Urad Dal,Kanpur,6950,1.13,6950
2015-02-15,Groundnut,Ahmedabad,6095,0.58,5850
2015-02-15,Soybean,Indore,4600,5.68,4600
2015-02-15,Mustard,Jaipur,5813,4.85,5650
2015-02-15,Cotton,Nagpur,7065,5.85,6620
2015-02-15,Sugarcane,Lucknow,3216,3.91,3150
2015-02-15,Tea,Guwahati,18257,5.23,0
2015-02-15,Coffee,Chikmagalur,14182,2.57,0
2015-02-16,Tomato,Delhi,2103,2.59,0
2015-02-16,Onion,Delhi,1804,3.21,0
2015-02-16,Potato,Delhi,1637,5.96,0
2015-02-16,Brinjal,Delhi,2181,0.24,0
2015-02-16,Cabbage,Delhi,1557,4.23,0
2015-02-16,Wheat,Delhi,2384,5.42,2275
2015-02-16,Rice,Lucknow,2887,0.27,2300
2015-02-16,Maize,Indore,2374,5.02,2090
2015-02-16,Bajra,Jaipur,2500,0.71,2500
2015-02-16,Jowar,Nagpur,3180,5.01,3180
2015-02-16,Tur Dal,Hyderabad,7210,0.93,7000
2015-02-16,Moong Dal,Bhopal,7954,5.49,7755
2015-02-16,Urad Dal,Kanpur,7006,3.4,6950
2015-02-16,Groundnut,Ahmedabad,6113,2.67,5850
2015-02-16,Soybean,Indore,4600,0.38,4600
2015-02-16,Mustard,Jaipur,5984,1.86,5650
2015-02-16,Cotton,Nagpur,7148,1.14,6620
2015-02-16,Sugarcane,Lucknow,3279,5.79,3150
2015-02-16,Tea,Guwahati,18196,0.57,0
2015-02-16,Coffee,Chikmagalur,14254,4.25,0
2015-02-17,Tomato,Delhi,2035,4.98,0
2015-02-17,Onion,Delhi,2089,5.05,0
2015-02-17,Potato,Delhi,1684,5.66,0
2015-02-17,Brinjal,Delhi,1935,4.77,0
2015-02-17,Cabbage,Delhi,1513,3.27,0
2015-02-17,Wheat,Delhi,2460,5.39,2275
2015-02-17,Rice,Lucknow,2928,5.83,2300
2015-02-17,Maize,Indore,2308,2.9,2090
2015-02-17,Bajra,Jaipur,2500,2.74,2500
2015-02-17,Jowar,Nagpur,3180,2.17,3180
2015-02-17,Tur Dal,Hyderabad,7031,2.35,7000
2015-02-17,Moong Dal,Bhopal,7823,0.46,7755
2015-02-17,Urad Dal,Kanpur,7014,4.68,6950
2015-02-17,Groundnut,Ahmedabad,6130,5.58,5850
2015-02-17,Soybean,Indore,4600,3.67,4600
2015-02-17,Mustard,Jaipur,5707,0.95,5650
2015-02-17,Cotton,Nagpur,7081,1.23,6620
2015-02-17,Sugarcane,Lucknow,3489,1.31,3150
2015-02-17,Tea,Guwahati,18196,3.09,0
2015-02-17,Coffee,Chikmagalur,14277,5.86,0
2015-02-18,Tomato,Delhi,2167,1.42,0
2015-02-18,Onion,Delhi,1813,0.92,0
2015-02-18,Potato,Delhi,1543,0.38,0
2015-02-18,Brinjal,Delhi,1957,3.41,0
2015-02-18,Cabbage,Delhi,1477,5.47,0
2015-02-18,Wheat,Delhi,2460,3.76,2275
2015-02-18,Rice,Lucknow,2951,1.21,2300
2015-02-18,Maize,Indore,2339,3.71,2090
2015-02-18,Bajra,Jaipur,2500,5.18,2500
2015-02-18,Jowar,Nagpur,3180,2.09,3180
2015-02-18,Tur Dal,Hyderabad,7140,0.54,7000
2015-02-18,Moong Dal,Bhopal,7866,2.63,7755
2015-02-18,Urad Dal,Kanpur,7053,5.67,6950
2015-02-18,Groundnut,Ahmedabad,6112,4.62,5850
2015-02-18,Soybean,Indore,4625,3.24,4600
2015-02-18,Mustard,Jaipur,5753,1.92,5650
2015-02-18,Cotton,Nagpur,7051,3.92,6620
2015-02-18,Sugarcane,Lucknow,3400,2.61,3150
2015-02-18,Tea,Guwahati,18229,1.37,0
2015-02-18,Coffee,Chikmagalur,14215,1.01,0
2015-02-19,Tomato,Delhi,2229,5.62,0
2015-02-19,Onion,Delhi,1857,0.64,0
2015-02-19,Potato,Delhi,1660,2.99,0
2015-02-19,Brinjal,Delhi,2056,3.05,0
2015-02-19,Cabbage,Delhi,1484,2.62,0
2015-02-19,Wheat,Delhi,2599,2.92,2275
2015-02-19,Rice,Lucknow,3077,2.87,2300
2015-02-19,Maize,Indore,2227,0.4,2090
2015-02-19,Bajra,Jaipur,2500,3.56,2500
2015-02-19,Jowar,Nagpur,3180,3.83,3180
2015-02-19,Tur Dal,Hyderabad,7180,0.31,7000
2015-02-19,Moong Dal,Bhopal,8095,2.81,7755
2015-02-19,Urad Dal,Kanpur,6950,5.38,6950
2015-02-19,Groundnut,Ahmedabad,6143,0.36,5850
2015-02-19,Soybean,Indore,4716,4.93,4600
2015-02-19,Mustard,Jaipur,5895,4.69,5650
2015-02-19,Cotton,Nagpur,7137,2.57,6620
2015-02-19,Sugarcane,Lucknow,3392,5.14,3150
2015-02-19,Tea,Guwahati,18091,3.79,0
2015-02-19,Coffee,Chikmagalur,14105,3.98,0
2015-02-20,Tomato,Delhi,2281,4.03,0
2015-02-20,Onion,Delhi,2091,2.23,0
2015-02-20,Potato,Delhi,1691,2.55,0
2015-02-20,Brinjal,Delhi,2146,3.03,0
2015-02-20,Cabbage,Delhi,1549,4.42,0
2015-02-20,Wheat,Delhi,2440,1.29,2275
2015-02-20,Rice,Lucknow,2907,4.47,2300
